Comment: ACERO: frecuencia: 34.450000E0
 Hz
Time (s),Voltage (V)
8.720000000000000320e-03,9.864821597760169425e-01
8.760000000000000425e-03,9.853307907901258655e-01
8.800000000000000530e-03,9.859887159247099353e-01
8.840000000000000635e-03,9.851663095065675835e-01
8.880000000000000740e-03,9.846728656561035686e-01
8.920000000000000845e-03,9.848373469395564905e-01
8.959999999999999215e-03,9.851663095065675835e-01
8.999999999999999320e-03,9.848373469395564905e-01
9.039999999999999425e-03,9.850018282230444955e-01
9.079999999999999530e-03,9.848373469395564905e-01
9.119999999999999635e-03,9.846728656561035686e-01
9.159999999999999740e-03,9.845083843726858408e-01
9.199999999999999845e-03,9.835214966729151076e-01
9.239999999999999949e-03,9.840149405226427115e-01
9.280000000000000054e-03,9.840149405226427115e-01
9.320000000000000159e-03,9.838504592393650938e-01
9.360000000000000264e-03,9.861531972084437436e-01
9.400000000000000369e-03,9.858242346410112100e-01
9.440000000000000474e-03,9.854952720737192307e-01
9.480000000000000579e-03,9.850018282230444955e-01
9.520000000000000684e-03,9.841794218059553012e-01
9.560000000000000789e-03,9.833570153897427391e-01
9.599999999999999159e-03,9.831925341066053425e-01
9.639999999999999264e-03,9.831925341066053425e-01
9.679999999999999369e-03,9.835214966729151076e-01
9.719999999999999474e-03,9.828635715404355766e-01
9.759999999999999579e-03,9.820411651256237828e-01
9.799999999999999684e-03,9.820411651256237828e-01
9.839999999999999789e-03,9.818766838427662735e-01
9.879999999999999893e-03,9.815477212771565041e-01
9.919999999999999998e-03,9.803963522986222090e-01
9.960000000000000103e-03,9.799029084512025367e-01
1.000000000000000021e-02,9.803963522986222090e-01
1.004000000000000031e-02,9.803963522986222090e-01
1.008000000000000042e-02,9.802318710161141979e-01
1.012000000000000052e-02,9.797384271687991086e-01
1.016000000000000063e-02,9.797384271687991086e-01
1.020000000000000073e-02,9.795739458864306526e-01
1.024000000000000084e-02,9.789160207573049943e-01
1.027999999999999921e-02,9.782580956287367790e-01
1.031999999999999931e-02,9.756263951200287998e-01
1.035999999999999942e-02,9.757908764015625902e-01
1.039999999999999952e-02,9.762843202463719061e-01
1.043999999999999963e-02,9.759553576831310195e-01
1.047999999999999973e-02,9.761198389647341989e-01
1.051999999999999984e-02,9.754619138385297594e-01
1.055999999999999994e-02,9.749684699942408050e-01
1.060000000000000005e-02,9.741460635877856600e-01
1.064000000000000015e-02,9.748039887128804315e-01
1.068000000000000026e-02,9.754619138385297594e-01
1.072000000000000036e-02,9.751329512756358175e-01
1.076000000000000047e-02,9.748039887128804315e-01
1.080000000000000057e-02,9.738171010254461635e-01
1.084000000000000068e-02,9.744750261502637123e-01
1.088000000000000078e-02,9.736526197443282626e-01
1.091999999999999915e-02,9.729946946202029379e-01
1.095999999999999926e-02,9.733236571821963778e-01
1.099999999999999936e-02,9.729946946202029379e-01
1.103999999999999947e-02,9.734881384632450008e-01
1.107999999999999957e-02,9.728302133392580098e-01
1.111999999999999968e-02,9.728302133392580098e-01
1.115999999999999978e-02,9.728302133392580098e-01
1.119999999999999989e-02,9.728302133392580098e-01
1.123999999999999999e-02,9.721722882158241319e-01
1.128000000000000010e-02,9.723367694966308372e-01
1.132000000000000020e-02,9.743105448690074777e-01
1.136000000000000031e-02,9.746395074315549190e-01
1.140000000000000041e-02,9.738171010254461635e-01
1.144000000000000052e-02,9.733236571821963778e-01
1.148000000000000062e-02,9.731591759011822829e-01
1.152000000000000073e-02,9.726657320583476096e-01
1.156000000000000083e-02,9.723367694966308372e-01
1.159999999999999920e-02,9.718433256543145271e-01
1.163999999999999931e-02,9.718433256543145271e-01
1.167999999999999941e-02,9.710209192511446430e-01
1.171999999999999952e-02,9.711854005317096528e-01
1.175999999999999962e-02,9.701985128488371801e-01
1.179999999999999973e-02,9.703629941292296612e-01
1.183999999999999983e-02,9.700340315684792269e-01
1.187999999999999994e-02,9.693761064473913613e-01
1.192000000000000004e-02,9.693761064473913613e-01
1.196000000000000014e-02,9.693761064473913613e-01
1.200000000000000025e-02,9.688826626069367842e-01
1.204000000000000035e-02,9.678957749269567756e-01
1.208000000000000046e-02,9.680602562068675310e-01
1.212000000000000056e-02,9.683892187667920703e-01
1.216000000000000067e-02,9.685537000468058544e-01
1.220000000000000077e-02,9.675668123672384047e-01
1.223999999999999914e-02,9.674023310874306780e-01
1.227999999999999925e-02,9.641127054984790501e-01
1.231999999999999935e-02,9.637837429403371958e-01
1.235999999999999946e-02,9.642771867776012140e-01
1.239999999999999956e-02,9.641127054984790501e-01
1.243999999999999967e-02,9.644416680567576838e-01
1.247999999999999977e-02,9.647706306151732081e-01
1.251999999999999988e-02,9.642771867776012140e-01
1.255999999999999998e-02,9.642771867776012140e-01
1.260000000000000009e-02,9.634547803823321210e-01
1.264000000000000019e-02,9.632902991033807094e-01
1.268000000000000030e-02,9.632902991033807094e-01
1.272000000000000040e-02,9.634547803823321210e-01
1.276000000000000051e-02,9.634547803823321210e-01
1.280000000000000061e-02,9.626323739879170116e-01
1.284000000000000072e-02,9.621389301516777293e-01
1.288000000000000082e-02,9.626323739879170116e-01
1.291999999999999919e-02,9.624678927091364633e-01
1.295999999999999930e-02,9.621389301516777293e-01
1.299999999999999940e-02,9.618099675943553306e-01
1.303999999999999951e-02,9.618099675943553306e-01
1.307999999999999961e-02,9.613165237586275280e-01
1.311999999999999972e-02,9.614810050371693784e-01
1.315999999999999982e-02,9.609875612016459678e-01
1.319999999999999993e-02,9.616454863157453126e-01
1.324000000000000003e-02,9.611520424801196505e-01
1.328000000000000014e-02,9.631258178244634927e-01
1.332000000000000024e-02,9.631258178244634927e-01
1.336000000000000035e-02,9.627968552667316438e-01
1.340000000000000045e-02,9.623034114303899988e-01
1.344000000000000056e-02,9.621389301516777293e-01
1.348000000000000066e-02,9.613165237586275280e-01
1.352000000000000077e-02,9.611520424801196505e-01
1.355999999999999914e-02,9.611520424801196505e-01
1.359999999999999924e-02,9.601651548097884792e-01
1.363999999999999935e-02,9.608230799232064800e-01
1.367999999999999945e-02,9.598361922532835377e-01
1.371999999999999956e-02,9.591782671406821059e-01
1.375999999999999966e-02,9.590137858626166523e-01
1.379999999999999977e-02,9.583558607506946769e-01
1.383999999999999987e-02,9.580268981949374707e-01
1.387999999999999998e-02,9.575334543615559024e-01
1.392000000000000008e-02,9.572044918061380914e-01
1.396000000000000019e-02,9.563820854181860343e-01
1.400000000000000029e-02,9.562176041406973415e-01
1.404000000000000040e-02,9.558886415858213192e-01
1.408000000000000050e-02,9.553951977537611384e-01
1.412000000000000061e-02,9.552307164764753944e-01
1.416000000000000071e-02,9.549017539220053807e-01
1.420000000000000082e-02,9.545727913676705922e-01
1.423999999999999919e-02,9.519410909378521746e-01
1.427999999999999929e-02,9.527634973212429914e-01
1.431999999999999940e-02,9.519410909378521746e-01
1.435999999999999950e-02,9.519410909378521746e-01
1.439999999999999961e-02,9.519410909378521746e-01
1.443999999999999971e-02,9.522700534911073822e-01
1.447999999999999982e-02,9.524345347677855012e-01
1.451999999999999992e-02,9.521055722144629030e-01
1.456000000000000003e-02,9.517766096612749749e-01
1.460000000000000013e-02,9.517766096612749749e-01
1.464000000000000024e-02,9.524345347677855012e-01
1.468000000000000034e-02,9.519410909378521746e-01
1.472000000000000045e-02,9.517766096612749749e-01
1.476000000000000055e-02,9.512831658317455474e-01
1.480000000000000066e-02,9.512831658317455474e-01
1.484000000000000076e-02,9.512831658317455474e-01
1.488000000000000086e-02,9.507897220025187668e-01
1.491999999999999924e-02,9.511186845553029068e-01
1.495999999999999934e-02,9.507897220025187668e-01
1.499999999999999944e-02,9.504607594498691858e-01
1.503999999999999955e-02,9.499673156211467795e-01
1.507999999999999965e-02,9.496383530688329300e-01
1.511999999999999976e-02,9.489804279646084639e-01
1.515999999999999986e-02,9.491449092406142318e-01
1.519999999999999997e-02,9.486514654126974033e-01
1.524000000000000007e-02,9.519410909378521746e-01
1.528000000000000018e-02,9.514476471082216058e-01
1.532000000000000028e-02,9.514476471082216058e-01
1.536000000000000039e-02,9.506252407261771564e-01
1.540000000000000049e-02,9.507897220025187668e-01
1.544000000000000060e-02,9.501317968973539418e-01
1.548000000000000070e-02,9.499673156211467795e-01
1.552000000000000081e-02,9.501317968973539418e-01
1.555999999999999918e-02,9.498028343449731459e-01
1.559999999999999928e-02,9.502962781735948550e-01
1.564000000000000112e-02,9.501317968973539418e-01
1.567999999999999949e-02,9.499673156211467795e-01
1.572000000000000133e-02,9.502962781735948550e-01
1.575999999999999970e-02,9.501317968973539418e-01
1.580000000000000154e-02,9.493093905166536395e-01
1.583999999999999991e-02,9.493093905166536395e-01
1.587999999999999828e-02,9.499673156211467795e-01
1.592000000000000012e-02,9.493093905166536395e-01
1.595999999999999849e-02,9.489804279646084639e-01
1.600000000000000033e-02,9.488159466886362248e-01
1.603999999999999870e-02,9.491449092406142318e-01
1.608000000000000054e-02,9.475000964820647908e-01
1.611999999999999891e-02,9.478290590335066712e-01
1.616000000000000075e-02,9.471711339307568034e-01
1.619999999999999912e-02,9.448683960753462285e-01
1.624000000000000096e-02,9.443749522500384241e-01
1.627999999999999933e-02,9.445394335251076079e-01
1.632000000000000117e-02,9.447039148002103204e-01
1.635999999999999954e-02,9.438815084250304910e-01
1.640000000000000138e-02,9.445394335251076079e-01
1.643999999999999975e-02,9.437170271500946450e-01
1.648000000000000159e-02,9.445394335251076079e-01
1.651999999999999996e-02,9.440459896999998657e-01
1.655999999999999833e-02,9.445394335251076079e-01
1.660000000000000017e-02,9.440459896999998657e-01
1.663999999999999854e-02,9.448683960753462285e-01
1.668000000000000038e-02,9.443749522500384241e-01
1.671999999999999875e-02,9.440459896999998657e-01
1.676000000000000059e-02,9.443749522500384241e-01
1.679999999999999896e-02,9.440459896999998657e-01
1.684000000000000080e-02,9.450328773505156654e-01
1.687999999999999917e-02,9.440459896999998657e-01
1.692000000000000101e-02,9.443749522500384241e-01
1.695999999999999938e-02,9.447039148002103204e-01
1.700000000000000122e-02,9.440459896999998657e-01
1.703999999999999959e-02,9.437170271500946450e-01
1.708000000000000143e-02,9.440459896999998657e-01
1.711999999999999980e-02,9.437170271500946450e-01
1.716000000000000164e-02,9.437170271500946450e-01
1.720000000000000001e-02,9.460197650022329485e-01
1.723999999999999838e-02,9.453618399009544593e-01
1.728000000000000022e-02,9.458552837268631164e-01
1.731999999999999859e-02,9.448683960753462285e-01
1.736000000000000043e-02,9.447039148002103204e-01
1.739999999999999880e-02,9.447039148002103204e-01
1.744000000000000064e-02,9.443749522500384241e-01
1.747999999999999901e-02,9.440459896999998657e-01
1.752000000000000085e-02,9.437170271500946450e-01
1.755999999999999922e-02,9.440459896999998657e-01
1.760000000000000106e-02,9.435525458751919947e-01
1.763999999999999943e-02,9.440459896999998657e-01
1.768000000000000127e-02,9.430591020506838840e-01
1.771999999999999964e-02,9.435525458751919947e-01
1.776000000000000148e-02,9.428946207759144604e-01
1.779999999999999985e-02,9.430591020506838840e-01
1.784000000000000169e-02,9.427301395011783436e-01
1.788000000000000006e-02,9.433880646003226511e-01
1.791999999999999843e-02,9.425656582264754224e-01
1.796000000000000027e-02,9.433880646003226511e-01
1.799999999999999864e-02,9.425656582264754224e-01
1.804000000000000048e-02,9.425656582264754224e-01
1.807999999999999885e-02,9.428946207759144604e-01
1.812000000000000069e-02,9.415787705789565587e-01
1.815999999999999906e-02,9.394405140134332033e-01
1.820000000000000090e-02,9.389470701914157669e-01
1.823999999999999927e-02,9.391115514653884944e-01
1.828000000000000111e-02,9.394405140134332033e-01
1.831999999999999948e-02,9.389470701914157669e-01
1.836000000000000132e-02,9.396049952875051847e-01
1.839999999999999969e-02,9.396049952875051847e-01
1.844000000000000153e-02,9.387825889174762350e-01
1.847999999999999990e-02,9.394405140134332033e-01
1.851999999999999827e-02,9.394405140134332033e-01
1.856000000000000011e-02,9.391115514653884944e-01
1.859999999999999848e-02,9.397694765616103618e-01
1.864000000000000032e-02,9.392760327393943065e-01
1.867999999999999869e-02,9.404274016583625828e-01
1.872000000000000053e-02,9.402629203841248451e-01
1.875999999999999890e-02,9.402629203841248451e-01
1.880000000000000074e-02,9.399339578357487346e-01
1.883999999999999911e-02,9.404274016583625828e-01
1.888000000000000095e-02,9.397694765616103618e-01
1.891999999999999932e-02,9.405918829326335162e-01
1.896000000000000116e-02,9.400984391099201920e-01
1.899999999999999953e-02,9.405918829326335162e-01
1.904000000000000137e-02,9.409208454812750810e-01
1.907999999999999974e-02,9.402629203841248451e-01
1.912000000000000158e-02,9.405918829326335162e-01
1.915999999999999995e-02,9.430591020506838840e-01
1.919999999999999832e-02,9.425656582264754224e-01
1.924000000000000016e-02,9.422366956771693891e-01
1.927999999999999853e-02,9.425656582264754224e-01
1.932000000000000037e-02,9.424011769518059189e-01
1.935999999999999874e-02,9.420722144025663880e-01
1.940000000000000058e-02,9.415787705789565587e-01
1.943999999999999895e-02,9.412498080300493175e-01
1.948000000000000079e-02,9.407563642069377563e-01
1.951999999999999916e-02,9.397694765616103618e-01
1.956000000000000100e-02,9.404274016583625828e-01
1.959999999999999937e-02,9.400984391099201920e-01
1.964000000000000121e-02,9.407563642069377563e-01
1.967999999999999958e-02,9.400984391099201920e-01
1.972000000000000142e-02,9.396049952875051847e-01
1.975999999999999979e-02,9.410853267556456014e-01
1.980000000000000163e-02,9.407563642069377563e-01
1.984000000000000000e-02,9.402629203841248451e-01
1.987999999999999837e-02,9.396049952875051847e-01
1.992000000000000021e-02,9.410853267556456014e-01
1.995999999999999858e-02,9.404274016583625828e-01
2.000000000000000042e-02,9.405918829326335162e-01
2.003999999999999879e-02,9.407563642069377563e-01
2.008000000000000063e-02,9.417432518534599728e-01
2.011999999999999900e-02,9.379601825482749566e-01
2.016000000000000084e-02,9.381246638220489542e-01
2.019999999999999921e-02,9.384536263696965364e-01
2.024000000000000105e-02,9.382891450958562585e-01
2.027999999999999942e-02,9.384536263696965364e-01
2.032000000000000126e-02,9.382891450958562585e-01
2.035999999999999963e-02,9.396049952875051847e-01
2.040000000000000147e-02,9.397694765616103618e-01
2.043999999999999984e-02,9.397694765616103618e-01
2.048000000000000168e-02,9.396049952875051847e-01
2.052000000000000005e-02,9.396049952875051847e-01
2.055999999999999842e-02,9.396049952875051847e-01
2.060000000000000026e-02,9.394405140134332033e-01
2.063999999999999863e-02,9.400984391099201920e-01
2.068000000000000047e-02,9.396049952875051847e-01
2.071999999999999884e-02,9.409208454812750810e-01
2.076000000000000068e-02,9.404274016583625828e-01
2.079999999999999905e-02,9.396049952875051847e-01
2.084000000000000088e-02,9.397694765616103618e-01
2.087999999999999926e-02,9.396049952875051847e-01
2.092000000000000109e-02,9.400984391099201920e-01
2.095999999999999946e-02,9.396049952875051847e-01
2.100000000000000130e-02,9.400984391099201920e-01
2.103999999999999967e-02,9.404274016583625828e-01
2.108000000000000151e-02,9.409208454812750810e-01
2.111999999999999988e-02,9.435525458751919947e-01
2.116000000000000172e-02,9.437170271500946450e-01
2.120000000000000009e-02,9.427301395011783436e-01
2.123999999999999846e-02,9.422366956771693891e-01
2.128000000000000030e-02,9.422366956771693891e-01
2.131999999999999867e-02,9.430591020506838840e-01
2.136000000000000051e-02,9.428946207759144604e-01
2.139999999999999888e-02,9.427301395011783436e-01
2.144000000000000072e-02,9.424011769518059189e-01
2.147999999999999909e-02,9.430591020506838840e-01
2.152000000000000093e-02,9.430591020506838840e-01
2.155999999999999930e-02,9.427301395011783436e-01
2.160000000000000114e-02,9.424011769518059189e-01
2.163999999999999951e-02,9.424011769518059189e-01
2.168000000000000135e-02,9.422366956771693891e-01
2.171999999999999972e-02,9.424011769518059189e-01
2.176000000000000156e-02,9.419077331279965826e-01
2.179999999999999993e-02,9.424011769518059189e-01
2.183999999999999830e-02,9.424011769518059189e-01
2.188000000000000014e-02,9.424011769518059189e-01
2.191999999999999851e-02,9.424011769518059189e-01
2.196000000000000035e-02,9.417432518534599728e-01
2.199999999999999872e-02,9.414142893044863403e-01
2.204000000000000056e-02,9.420722144025663880e-01
2.207999999999999893e-02,9.397694765616103618e-01
2.212000000000000077e-02,9.405918829326335162e-01
2.215999999999999914e-02,9.404274016583625828e-01
2.220000000000000098e-02,9.405918829326335162e-01
2.223999999999999935e-02,9.415787705789565587e-01
2.228000000000000119e-02,9.414142893044863403e-01
2.231999999999999956e-02,9.410853267556456014e-01
2.236000000000000140e-02,9.414142893044863403e-01
2.239999999999999977e-02,9.417432518534599728e-01
2.244000000000000161e-02,9.427301395011783436e-01
2.247999999999999998e-02,9.430591020506838840e-01
2.251999999999999835e-02,9.420722144025663880e-01
2.256000000000000019e-02,9.422366956771693891e-01
2.259999999999999856e-02,9.430591020506838840e-01
2.264000000000000040e-02,9.425656582264754224e-01
2.267999999999999877e-02,9.432235833254866142e-01
2.272000000000000061e-02,9.432235833254866142e-01
2.275999999999999898e-02,9.440459896999998657e-01
2.280000000000000082e-02,9.443749522500384241e-01
2.283999999999999919e-02,9.437170271500946450e-01
2.288000000000000103e-02,9.440459896999998657e-01
2.291999999999999940e-02,9.438815084250304910e-01
2.296000000000000124e-02,9.438815084250304910e-01
2.299999999999999961e-02,9.443749522500384241e-01
2.304000000000000145e-02,9.453618399009544593e-01
2.307999999999999982e-02,9.475000964820647908e-01
2.312000000000000166e-02,9.471711339307568034e-01
2.316000000000000003e-02,9.471711339307568034e-01
2.319999999999999840e-02,9.473356152063939772e-01
2.324000000000000024e-02,9.475000964820647908e-01
2.327999999999999861e-02,9.471711339307568034e-01
2.332000000000000045e-02,9.470066526551530472e-01
2.335999999999999882e-02,9.470066526551530472e-01
2.340000000000000066e-02,9.470066526551530472e-01
2.343999999999999903e-02,9.473356152063939772e-01
2.348000000000000087e-02,9.476645777577689111e-01
2.351999999999999924e-02,9.476645777577689111e-01
2.356000000000000108e-02,9.475000964820647908e-01
2.359999999999999945e-02,9.471711339307568034e-01
2.364000000000000129e-02,9.473356152063939772e-01
2.367999999999999966e-02,9.470066526551530472e-01
2.372000000000000150e-02,9.468421713795828198e-01
2.375999999999999987e-02,9.476645777577689111e-01
2.380000000000000171e-02,9.475000964820647908e-01
2.384000000000000008e-02,9.479935403092777380e-01
2.387999999999999845e-02,9.476645777577689111e-01
2.392000000000000029e-02,9.471711339307568034e-01
2.395999999999999866e-02,9.473356152063939772e-01
2.400000000000000050e-02,9.478290590335066712e-01
2.403999999999999887e-02,9.447039148002103204e-01
2.408000000000000071e-02,9.456908024515269240e-01
2.411999999999999908e-02,9.456908024515269240e-01
2.416000000000000092e-02,9.461842462776360874e-01
2.419999999999999929e-02,9.468421713795828198e-01
2.424000000000000113e-02,9.471711339307568034e-01
2.427999999999999950e-02,9.473356152063939772e-01
2.432000000000000134e-02,9.475000964820647908e-01
2.435999999999999971e-02,9.476645777577689111e-01
2.440000000000000155e-02,9.476645777577689111e-01
2.443999999999999992e-02,9.481580215850823334e-01
2.447999999999999829e-02,9.486514654126974033e-01
2.452000000000000013e-02,9.483225028609205687e-01
2.455999999999999850e-02,9.489804279646084639e-01
2.460000000000000034e-02,9.488159466886362248e-01
2.463999999999999871e-02,9.486514654126974033e-01
2.468000000000000055e-02,9.491449092406142318e-01
2.471999999999999892e-02,9.489804279646084639e-01
2.476000000000000076e-02,9.493093905166536395e-01
2.479999999999999913e-02,9.494738717927265759e-01
2.484000000000000097e-02,9.498028343449731459e-01
2.487999999999999934e-02,9.501317968973539418e-01
2.492000000000000118e-02,9.499673156211467795e-01
2.495999999999999955e-02,9.504607594498691858e-01
2.500000000000000139e-02,9.532569411516820246e-01
2.503999999999999976e-02,9.525990160444974819e-01
2.508000000000000160e-02,9.529279785980223627e-01
2.511999999999999997e-02,9.530924598748353738e-01
2.515999999999999834e-02,9.522700534911073822e-01
2.520000000000000018e-02,9.532569411516820246e-01
2.523999999999999855e-02,9.530924598748353738e-01
2.528000000000000039e-02,9.527634973212429914e-01
2.531999999999999876e-02,9.527634973212429914e-01
2.536000000000000060e-02,9.529279785980223627e-01
2.539999999999999897e-02,9.527634973212429914e-01
2.544000000000000081e-02,9.529279785980223627e-01
2.547999999999999918e-02,9.534214224285624262e-01
2.552000000000000102e-02,9.532569411516820246e-01
2.555999999999999939e-02,9.534214224285624262e-01
2.560000000000000123e-02,9.537503849824245927e-01
2.563999999999999960e-02,9.535859037054765786e-01
2.568000000000000144e-02,9.537503849824245927e-01
2.571999999999999981e-02,9.544083100905538242e-01
2.576000000000000165e-02,9.539148662594062467e-01
2.580000000000000002e-02,9.535859037054765786e-01
2.583999999999999839e-02,9.542438288134709179e-01
2.588000000000000023e-02,9.539148662594062467e-01
2.591999999999999860e-02,9.540793475364217624e-01
2.596000000000000044e-02,9.537503849824245927e-01
2.599999999999999881e-02,9.519410909378521746e-01
2.604000000000000065e-02,9.516121283847314150e-01
2.607999999999999902e-02,9.519410909378521746e-01
2.612000000000000086e-02,9.525990160444974819e-01
2.615999999999999923e-02,9.530924598748353738e-01
2.620000000000000107e-02,9.532569411516820246e-01
2.623999999999999944e-02,9.530924598748353738e-01
2.628000000000000128e-02,9.537503849824245927e-01
2.631999999999999965e-02,9.537503849824245927e-01
2.636000000000000149e-02,9.550662351992235122e-01
2.639999999999999986e-02,9.540793475364217624e-01
2.644000000000000170e-02,9.545727913676705922e-01
2.648000000000000007e-02,9.542438288134709179e-01
2.651999999999999844e-02,9.550662351992235122e-01
2.656000000000000028e-02,9.547372726448210001e-01
2.659999999999999865e-02,9.545727913676705922e-01
2.664000000000000049e-02,9.560531228632423995e-01
2.667999999999999886e-02,9.558886415858213192e-01
2.672000000000000069e-02,9.553951977537611384e-01
2.675999999999999907e-02,9.557241603084341008e-01
2.680000000000000090e-02,9.560531228632423995e-01
2.683999999999999928e-02,9.557241603084341008e-01
2.688000000000000111e-02,9.565465666957085888e-01
2.691999999999999948e-02,9.558886415858213192e-01
2.696000000000000132e-02,9.600006735315189665e-01
2.699999999999999969e-02,9.593427484187814214e-01
2.704000000000000153e-02,9.586848233065876634e-01
2.707999999999999990e-02,9.595072296969148207e-01
2.711999999999999827e-02,9.591782671406821059e-01
2.716000000000000011e-02,9.596717109750821928e-01
2.719999999999999848e-02,9.604941173664293119e-01
2.724000000000000032e-02,9.598361922532835377e-01
2.727999999999999869e-02,9.596717109750821928e-01
2.732000000000000053e-02,9.604941173664293119e-01
2.735999999999999890e-02,9.598361922532835377e-01
2.740000000000000074e-02,9.608230799232064800e-01
2.743999999999999911e-02,9.601651548097884792e-01
2.748000000000000095e-02,9.603296360880918536e-01
2.751999999999999932e-02,9.608230799232064800e-01
2.756000000000000116e-02,9.600006735315189665e-01
2.759999999999999953e-02,9.606585986448009651e-01
2.764000000000000137e-02,9.608230799232064800e-01
2.767999999999999974e-02,9.608230799232064800e-01
2.772000000000000158e-02,9.606585986448009651e-01
2.775999999999999995e-02,9.608230799232064800e-01
2.779999999999999832e-02,9.604941173664293119e-01
2.784000000000000016e-02,9.609875612016459678e-01
2.787999999999999853e-02,9.604941173664293119e-01
2.792000000000000037e-02,9.611520424801196505e-01
2.795999999999999874e-02,9.578624169171097158e-01
2.800000000000000058e-02,9.586848233065876634e-01
2.803999999999999895e-02,9.591782671406821059e-01
2.808000000000000079e-02,9.596717109750821928e-01
2.811999999999999916e-02,9.595072296969148207e-01
2.816000000000000100e-02,9.593427484187814214e-01
2.819999999999999937e-02,9.604941173664293119e-01
2.824000000000000121e-02,9.604941173664293119e-01
2.827999999999999958e-02,9.608230799232064800e-01
2.832000000000000142e-02,9.608230799232064800e-01
2.835999999999999979e-02,9.618099675943553306e-01
2.840000000000000163e-02,9.613165237586275280e-01
2.844000000000000000e-02,9.613165237586275280e-01
2.847999999999999837e-02,9.614810050371693784e-01
2.852000000000000021e-02,9.624678927091364633e-01
2.855999999999999858e-02,9.623034114303899988e-01
2.860000000000000042e-02,9.623034114303899988e-01
2.863999999999999879e-02,9.631258178244634927e-01
2.868000000000000063e-02,9.631258178244634927e-01
2.871999999999999900e-02,9.629613365455805818e-01
2.876000000000000084e-02,9.629613365455805818e-01
2.879999999999999921e-02,9.631258178244634927e-01
2.884000000000000105e-02,9.629613365455805818e-01
2.887999999999999942e-02,9.632902991033807094e-01
2.892000000000000126e-02,9.665799246889072993e-01
2.895999999999999963e-02,9.662509621297380447e-01
2.900000000000000147e-02,9.670733685279183645e-01
2.903999999999999984e-02,9.662509621297380447e-01
2.908000000000000168e-02,9.662509621297380447e-01
2.912000000000000005e-02,9.660864808502048762e-01
2.915999999999999842e-02,9.664154434093056301e-01
2.920000000000000026e-02,9.660864808502048762e-01
2.923999999999999863e-02,9.664154434093056301e-01
2.928000000000000047e-02,9.660864808502048762e-01
2.931999999999999884e-02,9.669088872482136665e-01
2.936000000000000068e-02,9.669088872482136665e-01
2.939999999999999905e-02,9.664154434093056301e-01
2.944000000000000089e-02,9.667444059685432745e-01
2.947999999999999926e-02,9.664154434093056301e-01
2.952000000000000110e-02,9.665799246889072993e-01
2.955999999999999947e-02,9.667444059685432745e-01
2.960000000000000131e-02,9.665799246889072993e-01
2.963999999999999968e-02,9.672378498076573683e-01
2.968000000000000152e-02,9.670733685279183645e-01
2.971999999999999989e-02,9.669088872482136665e-01
2.976000000000000173e-02,9.665799246889072993e-01
2.980000000000000010e-02,9.669088872482136665e-01
2.983999999999999847e-02,9.670733685279183645e-01
2.988000000000000031e-02,9.675668123672384047e-01
2.991999999999999868e-02,9.642771867776012140e-01
2.996000000000000052e-02,9.650995931737257338e-01
2.999999999999999889e-02,9.647706306151732081e-01
3.004000000000000073e-02,9.649351118944322625e-01
3.007999999999999910e-02,9.649351118944322625e-01
3.012000000000000094e-02,9.647706306151732081e-01
3.015999999999999931e-02,9.647706306151732081e-01
3.020000000000000115e-02,9.650995931737257338e-01
3.023999999999999952e-02,9.649351118944322625e-01
3.028000000000000136e-02,9.654285557324149281e-01
3.031999999999999973e-02,9.650995931737257338e-01
3.036000000000000157e-02,9.655930370118110950e-01
3.039999999999999994e-02,9.669088872482136665e-01
3.043999999999999831e-02,9.662509621297380447e-01
3.048000000000000015e-02,9.662509621297380447e-01
3.051999999999999852e-02,9.662509621297380447e-01
3.056000000000000036e-02,9.667444059685432745e-01
3.059999999999999873e-02,9.670733685279183645e-01
3.064000000000000057e-02,9.667444059685432745e-01
3.067999999999999894e-02,9.672378498076573683e-01
3.072000000000000078e-02,9.678957749269567756e-01
3.075999999999999915e-02,9.687181813268541664e-01
3.080000000000000099e-02,9.675668123672384047e-01
3.083999999999999936e-02,9.680602562068675310e-01
3.088000000000000120e-02,9.706919566901183183e-01
3.091999999999999957e-02,9.703629941292296612e-01
3.096000000000000141e-02,9.708564379706141612e-01
3.099999999999999978e-02,9.705274754096567813e-01
3.104000000000000162e-02,9.711854005317096528e-01
3.107999999999999999e-02,9.718433256543145271e-01
3.111999999999999836e-02,9.711854005317096528e-01
3.116000000000000020e-02,9.705274754096567813e-01
3.119999999999999857e-02,9.701985128488371801e-01
3.124000000000000041e-02,9.701985128488371801e-01
3.128000000000000225e-02,9.706919566901183183e-01
3.132000000000000062e-02,9.706919566901183183e-01
3.135999999999999899e-02,9.705274754096567813e-01
3.139999999999999736e-02,9.716788443736115166e-01
3.144000000000000267e-02,9.705274754096567813e-01
3.148000000000000104e-02,9.715143630929430341e-01
3.151999999999999941e-02,9.703629941292296612e-01
3.155999999999999778e-02,9.708564379706141612e-01
3.160000000000000309e-02,9.710209192511446430e-01
3.164000000000000146e-02,9.715143630929430341e-01
3.167999999999999983e-02,9.723367694966308372e-01
3.171999999999999820e-02,9.716788443736115166e-01
3.175999999999999657e-02,9.716788443736115166e-01
3.180000000000000188e-02,9.729946946202029379e-01
3.184000000000000025e-02,9.725012507774719595e-01
3.187999999999999862e-02,9.698695502881555797e-01
3.191999999999999699e-02,9.700340315684792269e-01
