Distance_(unit),Gray_Value
3.80584,253.333
3.80894,253.333
3.81203,253.017
3.81513,252.667
3.81822,252.983
3.82131,253.333
3.82441,253.333
3.82750,253.333
3.83060,253.333
3.83369,253.333
3.83679,253.333
3.83988,253.333
3.84297,253.333
3.84607,253.333
3.84916,253.364
3.85226,253.520
3.85535,253.667
3.85844,253.667
3.86154,253.511
3.86463,253.333
3.86773,253.333
3.87082,253.333
3.87392,253.333
3.87701,253.333
3.88010,253.333
3.88320,253.333
3.88629,253.333
3.88939,253.333
3.89248,253.333
3.89557,253.333
3.89867,253.333
3.90176,253.333
3.90486,253.333
3.90795,253.333
3.91105,253.333
3.91414,253.333
3.91723,253.333
3.92033,253.333
3.92342,253.333
3.92652,253.333
3.92961,253.333
3.93270,253.333
3.93580,253.333
3.93889,253.333
3.94199,253.333
3.94508,253.333
3.94818,253.333
3.95127,253.333
3.95436,253.333
3.95746,253.333
3.96055,253.333
3.96365,253.333
3.96674,253.333
3.96983,253.333
3.97293,253.333
3.97602,253.333
3.97912,253.333
3.98221,253.333
3.98531,253.333
3.98840,253.333
3.99149,253.333
3.99459,253.333
3.99768,253.333
4.00078,253.333
4.00387,253.333
4.00697,253.333
4.01006,253.333
4.01315,253.333
4.01625,253.333
4.01934,253.333
4.02244,253.482
4.02553,253.667
4.02862,253.667
4.03172,253.667
4.03481,253.519
4.03791,253.333
4.04100,253.333
4.04410,253.333
4.04719,253.333
4.05028,253.412
4.05338,253.503
4.05647,253.571
4.05957,253.520
4.06266,253.333
4.06575,253.333
4.06885,253.333
4.07194,253.333
4.07504,253.333
4.07813,253.333
4.08123,253.333
4.08432,253.588
4.08741,253.811
4.09051,253.637
4.09360,253.488
4.09670,253.087
4.09979,252.714
4.10288,252.276
4.10598,251.743
4.10907,252.419
4.11217,253.333
4.11526,253.333
4.11836,253.333
4.12145,253.333
4.12454,253.333
4.12764,253.333
4.13073,253.333
4.13383,253.333
4.13692,253.333
4.14001,253.333
4.14311,253.333
4.14620,253.333
4.14930,253.333
4.15239,253.333
4.15549,253.333
4.15858,253.333
4.16167,253.333
4.16477,253.333
4.16786,253.333
4.17096,253.333
4.17405,253.333
4.17715,253.333
4.18024,253.333
4.18333,253.333
4.18643,253.333
4.18952,253.333
4.19262,253.333
4.19571,253.333
4.19880,253.333
4.20190,253.052
4.20499,252.667
4.20809,252.947
4.21118,253.333
4.21428,253.333
4.21737,253.333
4.22046,253.333
4.22356,253.333
4.22665,253.055
4.22975,252.667
4.23284,252.945
4.23593,253.333
4.23903,253.333
4.24212,253.333
4.24522,253.333
4.24831,253.333
4.25141,253.057
4.25450,252.667
4.25759,252.642
4.26069,252.352
4.26378,252.000
4.26688,251.965
4.26997,251.770
4.27306,251.154
4.27616,250.831
4.27925,251.263
4.28235,250.279
4.28544,250.175
4.28854,251.311
4.29163,249.745
4.29472,249.157
4.29782,246.493
4.30091,238.577
4.30401,230.813
4.30710,224.186
4.31019,214.680
4.31329,209.402
4.31638,214.762
4.31948,219.541
4.32257,212.101
4.32567,213.774
4.32876,227.126
4.33185,233.333
4.33495,236.555
4.33804,238.558
4.34114,236.902
4.34423,233.098
4.34732,233.517
4.35042,237.126
4.35351,241.571
4.35661,241.667
4.35970,241.773
4.36280,241.068
4.36589,232.980
4.36898,219.160
4.37208,203.501
4.37517,197.832
4.37827,210.707
4.38136,224.445
4.38446,221.286
4.38755,213.880
4.39064,202.198
4.39374,190.143
4.39683,181.775
4.39993,175.774
4.40302,168.799
4.40611,162.868
4.40921,157.940
4.41230,153.382
4.41540,147.572
4.41849,148.087
4.42159,159.086
4.42468,169.056
4.42777,172.645
4.43087,180.934
4.43396,194.448
4.43706,199.562
4.44015,202.367
4.44324,206.080
4.44634,208.476
4.44943,201.649
4.45253,188.964
4.45562,183.338
4.45872,186.976
4.46181,199.508
4.46490,202.612
4.46800,197.921
4.47109,190.624
4.47419,186.148
4.47728,182.282
4.48037,176.477
4.48347,162.170
4.48656,147.436
4.48966,135.658
4.49275,130.106
4.49585,130.230
4.49894,124.637
4.50203,118.569
4.50513,119.648
4.50822,121.418
4.51132,127.601
4.51441,130.465
4.51750,129.145
4.52060,130.704
4.52369,139.473
4.52679,148.289
4.52988,154.780
4.53298,161.854
4.53607,165.195
4.53916,168.752
4.54226,173.618
4.54535,176.247
4.54845,180.745
4.55154,187.679
4.55464,188.285
4.55773,182.735
4.56082,177.724
4.56392,178.012
4.56701,181.782
4.57011,182.793
4.57320,178.503
4.57629,168.608
4.57939,154.289
4.58248,137.718
4.58558,127.745
4.58867,123.813
4.59177,127.557
4.59486,129.585
4.59795,124.039
4.60105,113.418
4.60414,102.856
4.60724,96.224
4.61033,99.330
4.61342,102.839
4.61652,104.937
4.61961,109.114
4.62271,113.015
4.62580,118.143
4.62890,125.893
4.63199,131.253
4.63508,136.716
4.63818,143.823
4.64127,150.338
4.64437,155.414
4.64746,159.150
4.65055,161.526
4.65365,157.008
4.65674,143.895
4.65984,136.067
4.66293,135.539
4.66603,141.166
4.66912,144.822
4.67221,144.759
4.67531,144.540
4.67840,141.694
